summary_id,sidx,return_period,loss
12,5,5.000000,35411.550781
12,6,5.000000,21704.103516
12,8,5.000000,12808.502930
12,9,5.000000,44937.164062
12,10,5.000000,19904.417969
12,11,5.000000,52148.652344
12,14,5.000000,25964.566406
12,16,5.000000,22751.933594
12,18,5.000000,21779.695312
12,21,5.000000,24012.371094
12,23,5.000000,27300.558594
12,24,5.000000,26313.757812
12,25,5.000000,22231.750000
12,26,5.000000,12002.427734
12,30,5.000000,26283.521484
12,31,5.000000,19617.337891
12,33,5.000000,23603.300781
12,34,5.000000,65520.683594
12,35,5.000000,31514.931641
12,37,5.000000,7539.177246
12,38,5.000000,21417.167969
12,39,5.000000,22226.507812
12,40,5.000000,15184.114258
12,41,5.000000,50931.710938
12,42,5.000000,15734.246094
12,43,5.000000,50317.140625
12,44,5.000000,17532.080078
12,45,5.000000,20648.664062
12,47,5.000000,37952.085938
12,50,5.000000,29450.912109
12,51,5.000000,30980.812500
12,53,5.000000,39620.347656
12,54,5.000000,17163.296875
12,55,5.000000,23611.386719
12,57,5.000000,14995.323242
12,59,5.000000,13961.793945
12,60,5.000000,20338.027344
12,64,5.000000,40590.460938
12,65,5.000000,7649.719727
12,66,5.000000,19695.929688
12,67,5.000000,42946.007812
12,68,5.000000,30784.302734
12,69,5.000000,28237.242188
12,70,5.000000,21229.734375
12,75,5.000000,19041.062500
12,76,5.000000,24070.738281
12,79,5.000000,35210.835938
12,87,5.000000,7305.268066
12,88,5.000000,16494.902344
12,89,5.000000,56716.117188
12,90,5.000000,15300.737305
12,91,5.000000,84853.968750
12,95,5.000000,19534.667969
12,96,5.000000,20258.580078
12,97,5.000000,9213.376953
12,98,5.000000,26321.097656
12,100,5.000000,16882.011719
13,1,5.000000,10698.099609
13,2,5.000000,12668.539062
13,3,5.000000,13751.605469
13,4,5.000000,10529.305664
13,5,5.000000,8405.140625
13,9,5.000000,9934.208984
13,11,5.000000,14899.294922
13,13,5.000000,15320.481445
13,14,5.000000,8997.929688
13,15,5.000000,11069.566406
13,16,5.000000,28928.396484
13,17,5.000000,16968.720703
13,18,5.000000,7748.873535
13,20,5.000000,21530.970703
13,22,5.000000,25341.324219
13,23,5.000000,6425.865723
13,24,5.000000,13786.755859
13,26,5.000000,11056.186523
13,28,5.000000,10441.694336
13,29,5.000000,15908.253906
13,30,5.000000,10317.957031
13,32,5.000000,3983.035889
13,33,5.000000,6072.893555
13,35,5.000000,8630.694336
13,36,5.000000,12353.387695
13,39,5.000000,15315.751953
13,40,5.000000,17243.148438
13,41,5.000000,8057.430176
13,42,5.000000,5392.347656
13,43,5.000000,12412.232422
13,44,5.000000,12989.458984
13,45,5.000000,13588.691406
13,47,5.000000,11882.219727
13,48,5.000000,27828.050781
13,49,5.000000,13064.218750
13,51,5.000000,24514.210938
13,54,5.000000,9499.523438
13,58,5.000000,19641.019531
13,60,5.000000,13065.730469
13,61,5.000000,15747.302734
13,62,5.000000,5557.726562
13,63,5.000000,6564.566895
13,64,5.000000,22319.855469
13,65,5.000000,6828.224609
13,66,5.000000,4921.958496
13,68,5.000000,8551.322266
13,70,5.000000,10326.509766
13,72,5.000000,6033.306641
13,75,5.000000,5289.103027
13,76,5.000000,5486.916992
13,79,5.000000,9017.152344
13,81,5.000000,7270.208984
13,83,5.000000,3943.640381
13,85,5.000000,20069.181641
13,86,5.000000,9007.042969
13,89,5.000000,11536.154297
13,90,5.000000,16789.980469
13,92,5.000000,15325.261719
13,96,5.000000,8099.573242
13,97,5.000000,9775.330078
13,98,5.000000,15626.517578
13,99,5.000000,2602.910889
13,100,5.000000,6312.613770
14,3,5.000000,26223.666016
14,5,5.000000,444.613159
14,14,5.000000,31146.935547
14,17,5.000000,34790.625000
14,24,5.000000,36881.648438
14,32,5.000000,21603.931641
14,41,5.000000,2627.810303
14,70,5.000000,23307.261719
14,87,5.000000,46243.882812
14,88,5.000000,53176.691406
14,91,5.000000,788.801147
14,97,5.000000,14466.246094
15,3,5.000000,13960.994141
15,5,5.000000,64755.960938
15,6,5.000000,33298.171875
15,15,5.000000,99178.156250
15,16,5.000000,39408.246094
15,36,5.000000,8421.432617
15,41,5.000000,18555.476562
15,42,5.000000,39520.097656
15,57,5.000000,33572.230469
15,59,5.000000,23433.226562
15,60,5.000000,12529.572266
15,74,5.000000,42753.644531
15,82,5.000000,37249.867188
15,84,5.000000,51319.718750
15,87,5.000000,23535.332031
15,91,5.000000,45531.082031
16,2,5.000000,13928.257812
16,5,5.000000,16027.246094
16,7,5.000000,51615.554688
16,15,5.000000,38697.707031
16,21,5.000000,37434.128906
16,27,5.000000,34228.253906
16,32,5.000000,11372.720703
16,34,5.000000,20989.824219
16,38,5.000000,31582.261719
16,43,5.000000,22796.089844
16,47,5.000000,32677.812500
16,52,5.000000,14685.909180
16,53,5.000000,56112.734375
16,54,5.000000,33263.726562
16,56,5.000000,54384.390625
16,61,5.000000,17494.798828
16,66,5.000000,53889.660156
16,68,5.000000,54266.589844
16,69,5.000000,15239.060547
16,71,5.000000,58309.003906
16,73,5.000000,18031.238281
16,87,5.000000,17621.601562
16,93,5.000000,12847.898438
16,96,5.000000,40379.628906
16,97,5.000000,21610.853516
16,99,5.000000,33110.082031
16,100,5.000000,34713.019531
17,5,5.000000,9768.920898
17,7,5.000000,22828.257812
17,8,5.000000,13111.757812
17,17,5.000000,2391.604980
17,18,5.000000,2441.795898
17,20,5.000000,12215.671875
17,25,5.000000,3276.526367
17,32,5.000000,20106.453125
17,38,5.000000,16199.808594
17,41,5.000000,20901.570312
17,42,5.000000,19551.529297
17,45,5.000000,14497.209961
17,46,5.000000,8803.561523
17,50,5.000000,6227.767578
17,51,5.000000,810.427002
17,54,5.000000,976.854675
17,61,5.000000,23710.914062
17,62,5.000000,11122.197266
17,64,5.000000,19721.580078
17,65,5.000000,7072.710938
17,67,5.000000,18191.781250
17,68,5.000000,8299.155273
17,73,5.000000,20128.884766
17,76,5.000000,18653.707031
17,85,5.000000,10166.726562
17,86,5.000000,14037.536133
17,88,5.000000,19994.009766
17,96,5.000000,7665.507812
17,97,5.000000,6761.614258
17,100,5.000000,18290.121094
18,1,5.000000,82457.937500
18,2,5.000000,41223.062500
18,5,5.000000,108197.367188
18,9,5.000000,20047.773438
18,17,5.000000,24489.117188
18,19,5.000000,32158.132812
18,20,5.000000,31134.166016
18,22,5.000000,54249.984375
18,23,5.000000,56322.371094
18,24,5.000000,27294.460938
18,25,5.000000,12359.027344
18,28,5.000000,26542.765625
18,30,5.000000,57774.945312
18,31,5.000000,23820.140625
18,32,5.000000,33986.250000
18,33,5.000000,45723.265625
18,35,5.000000,45436.957031
18,38,5.000000,34563.562500
18,42,5.000000,14494.140625
18,43,5.000000,24818.068359
18,44,5.000000,48627.941406
18,47,5.000000,17174.582031
18,50,5.000000,8486.092773
18,52,5.000000,30247.300781
18,53,5.000000,54048.214844
18,57,5.000000,36295.167969
18,60,5.000000,36477.703125
18,61,5.000000,18995.472656
18,64,5.000000,51695.812500
18,65,5.000000,3845.665283
18,66,5.000000,24059.199219
18,68,5.000000,11470.183594
18,69,5.000000,28720.222656
18,70,5.000000,85972.437500
18,76,5.000000,57052.500000
18,80,5.000000,50727.804688
18,82,5.000000,104544.437500
18,85,5.000000,38604.085938
18,86,5.000000,44486.574219
18,87,5.000000,79647.007812
18,90,5.000000,34400.777344
18,95,5.000000,31895.796875
18,96,5.000000,54041.675781
18,97,5.000000,59637.625000
18,99,5.000000,66463.656250
18,100,5.000000,17085.730469
19,8,5.000000,1681.553955
19,27,5.000000,2399.415771
19,39,5.000000,1910.838501
19,49,5.000000,2036.124390
19,60,5.000000,1472.925049
19,73,5.000000,2400.317383
19,83,5.000000,2293.044922
19,84,5.000000,2018.297363
19,86,5.000000,3123.254395
20,3,5.000000,52208.164062
20,6,5.000000,79030.492188
20,10,5.000000,239236.984375
20,13,5.000000,159054.906250
20,14,5.000000,68440.570312
20,26,5.000000,181701.656250
20,41,5.000000,104027.000000
20,42,5.000000,80519.085938
20,51,5.000000,185789.000000
20,56,5.000000,128050.648438
20,60,5.000000,108890.625000
20,68,5.000000,54449.531250
20,92,5.000000,61837.765625
