event_id,summary_id,sidx,loss
1000068,1,54,19664.894531
1000068,1,55,15777.832031
1000068,1,58,748.962891
1000068,1,60,24510.445312
1000068,1,61,10180.388672
1000068,1,62,1305.810547
1000068,1,63,10900.367188
1000068,1,64,6509.767090
1000068,1,66,6596.421875
1000068,1,68,8795.869141
1000068,1,70,347.413086
1000068,1,72,11613.880859
1000068,1,73,1619.812500
1000068,1,74,5297.298340
1000068,1,75,201.532227
1000068,1,76,1256.251953
1000068,1,77,1949.548462
1000068,1,79,127.474609
1000068,1,80,14069.293945
1000068,1,81,300.791504
1000068,1,82,4984.168945
1000068,1,84,11363.481445
1000068,1,85,8612.557617
1000068,1,86,6906.946777
1000068,1,87,1260.372070
1000068,1,88,6717.711914
1000068,1,89,4858.796875
1000068,1,90,37159.035156
1000068,1,92,5017.767090
1000068,1,93,14956.566406
1000068,1,94,17569.035156
1000068,1,95,1441.312500
1000068,1,97,708.615234
1000068,1,98,7577.700195
1000112,1,-1,0.000000
1000112,1,64,647.524170
1000146,1,-1,0.000000
1000146,1,3,18031.843750
1000146,1,4,3280.942139
1000146,1,5,3987.453125
1000146,1,6,6306.048340
1000146,1,8,5497.950684
1000146,1,14,20861.640625
1000146,1,15,7828.348633
1000146,1,18,15651.325195
1000146,1,21,1012.895508
1000146,1,23,45228.429688
1000146,1,24,31156.605469
1000146,1,25,9724.072266
1000146,1,28,10053.837891
1000146,1,30,6770.575195
1000146,1,31,584.984375
1000146,1,33,5.846924
1000146,1,34,3948.988281
1000146,1,39,4207.171875
1000146,1,40,2623.406250
1000146,1,45,1758.859375
1000146,1,47,6365.774902
1000146,1,48,17.871094
1000146,1,49,1395.873047
1000146,1,52,8257.450195
1000146,1,54,37800.363281
1000146,1,56,46968.695312
1000146,1,58,20776.228516
1000146,1,59,9693.501953
1000146,1,60,49336.128906
1000146,1,61,19204.003906
1000146,1,62,11941.744141
1000146,1,63,47145.843750
1000146,1,64,1221.501953
1000146,1,66,1329.517578
1000146,1,67,2493.936035
1000146,1,68,24712.027344
1000146,1,70,6604.687500
1000146,1,71,29518.921875
1000146,1,72,9952.184570
1000146,1,73,8696.143555
1000146,1,74,3839.300049
1000146,1,77,6234.975098
1000146,1,78,10773.909180
1000146,1,82,11325.439453
1000146,1,84,43830.800781
1000146,1,85,443.364502
1000146,1,87,4261.340820
1000146,1,89,36685.312500
1000146,1,90,12226.453125
1000146,1,92,8813.313477
1000146,1,93,24622.621094
1000146,1,94,8710.674805
1000146,1,98,7619.877930
1000285,1,-1,0.000000
1000285,1,1,16866.697266
1000285,1,3,1569.007812
1000285,1,4,7519.890625
1000285,1,6,101.668213
1000285,1,7,492.075928
1000285,1,8,2590.659424
1000285,1,9,7081.554688
1000285,1,11,6284.803223
1000285,1,12,8115.791016
1000285,1,13,1686.580566
1000285,1,14,1084.081055
1000285,1,17,476.434570
1000285,1,18,169.264160
1000285,1,20,1278.824219
1000285,1,27,6012.054688
1000285,1,29,7419.635742
1000285,1,32,1712.208008
1000285,1,37,1472.934570
1000285,1,38,4056.940674
1000285,1,45,7485.684570
1000285,1,60,4653.134277
1000285,1,62,681.522705
1000285,1,63,8765.351562
1000285,1,65,920.125977
1000285,1,66,12181.056641
1000285,1,67,1041.775391
1000285,1,68,936.009277
1000285,1,69,7442.784180
1000285,1,71,4482.040039
1000285,1,74,881.959473
1000285,1,75,13372.671875
1000285,1,78,1897.968750
1000285,1,79,8914.351562
1000285,1,81,1401.339844
1000285,1,82,7644.354492
1000285,1,83,7469.622070
1000285,1,85,1274.276367
1000285,1,89,1067.662109
1000285,1,90,8919.888672
1000285,1,91,2661.098389
1000285,1,92,2798.465576
1000285,1,93,5517.873535
1000285,1,94,5190.405273
1000285,1,95,1387.504395
1000285,1,97,1524.666016
1000285,1,98,1471.562500
1100033,1,-1,0.000000
1100033,1,7,2324.281982
1100033,1,9,6367.193848
1100033,1,16,1138.941406
1100033,1,17,5116.213379
1100033,1,20,8998.846680
1100033,1,26,3270.008545
1100033,1,27,6729.493652
1100033,1,28,2313.159424
1100033,1,32,3538.407715
1100033,1,34,10057.509766
1100033,1,35,5500.973633
1100033,1,39,416.905273
1100033,1,41,28571.582031
1100033,1,46,7008.179688
1100033,1,50,28818.335938
1100033,1,76,10934.974609
1100033,1,82,203.827148
1100033,1,84,3760.037598
1100033,1,87,1568.191406
1100033,1,88,3879.507812
1100033,1,89,9118.065430
1100033,1,97,3817.503174
1100033,1,100,2176.061035
1100052,1,-1,0.000000
1100052,1,3,6729.096680
1100052,1,4,6775.382812
1100052,1,6,550.696045
1100052,1,13,278.091309
1100052,1,14,4391.335938
1100052,1,16,9851.434570
1100052,1,23,12747.062500
1100052,1,24,1484.482422
1100052,1,25,7682.422852
1100052,1,27,20243.312500
1100052,1,30,1044.840820
1100052,1,32,2181.964111
1100052,1,34,12510.578125
1100052,1,35,23688.546875
1100052,1,36,611.777344
1100052,1,37,7702.703125
1100052,1,38,40256.226562
1100052,1,39,5069.630371
1100052,1,40,36634.062500
1100052,1,41,6613.975098
1100052,1,42,728.672852
1100052,1,43,11374.575195
1100052,1,44,1919.734375
1100052,1,46,26315.539062
1100052,1,47,13539.066406
1100052,1,53,8501.151367
1100052,1,55,2637.431152
1100052,1,57,17764.083984
1100052,1,59,30170.707031
1100052,1,62,13527.910156
1100052,1,67,4917.159180
1100052,1,72,21582.562500
1100052,1,75,1186.193359
1100052,1,77,14573.363281
1100052,1,79,29.990723
1100052,1,83,11452.968750
1100052,1,84,1517.445312
1100052,1,85,10085.978516
1100052,1,86,9164.462891
1100052,1,87,383.509766
1100052,1,89,6649.112305
1100052,1,91,119.259766
1100052,1,94,19189.162109
1100052,1,95,8671.406250
1100052,1,96,19064.912109
1100052,1,99,13882.416016
1100122,1,-1,2051.728027
1100122,1,1,9540.616211
1100122,1,2,11118.965820
1100122,1,3,9764.818359
1100122,1,4,22432.244141
1100122,1,6,6105.464844
1100122,1,7,14329.291016
1100122,1,8,2969.889160
1100122,1,9,11965.012695
1100122,1,11,7044.868652
1100122,1,15,8943.046875
1100122,1,16,9352.845703
1100122,1,17,484.514648
1100122,1,18,2828.503906
1100122,1,19,1389.462402
1100122,1,20,15903.609375
1100122,1,21,4266.118652
1100122,1,22,10934.622070
1100122,1,23,14286.333984
1100122,1,25,8730.533203
1100122,1,26,9667.831055
1100122,1,27,11705.279297
1100122,1,28,4449.307617
1100122,1,29,5598.036133
1100122,1,30,6821.643066
1100122,1,32,3993.850098
1100122,1,34,42094.929688
1100122,1,35,1522.741211
1100122,1,38,725.956055
1100122,1,39,22700.722656
1100122,1,41,5149.106934
1100122,1,43,1155.284668
1100122,1,46,10884.646484
1100122,1,47,13000.546875
1100122,1,48,5034.062500
1100122,1,49,8333.609375
1100122,1,51,21795.519531
1100122,1,52,1768.531982
1100122,1,53,66.021484
1100122,1,54,10981.184570
1100122,1,55,13684.325195
1100122,1,56,3076.525879
1100122,1,57,21053.484375
1100122,1,58,598.739746
1100122,1,60,1064.246094
1100122,1,61,976.968750
1100122,1,64,859.435547
1100122,1,65,18594.761719
1100122,1,66,19970.003906
1100122,1,67,10594.504883
1100122,1,68,4243.678223
1100122,1,69,17375.138672
1100122,1,70,15879.660156
1100122,1,71,1104.022461
1100122,1,72,37957.960938
1100122,1,73,28888.765625
1100122,1,75,9015.297852
1100122,1,76,10819.134766
1100122,1,77,20508.246094
1100122,1,78,2451.017090
1100122,1,79,2295.126465
1100122,1,80,15122.434570
1100122,1,82,18970.113281
1100122,1,83,3464.244629
1100122,1,84,619.251709
1100122,1,85,6627.332031
1100122,1,86,5115.326660
1100122,1,87,8114.077148
1100122,1,88,1627.991211
1100122,1,91,7792.286133
1100122,1,92,36063.207031
1100122,1,93,14272.244141
1100122,1,94,15064.903320
1100122,1,96,7306.153320
1100122,1,98,3081.968750
1100149,1,-1,0.000000
1100215,1,-1,0.000000
1100215,1,9,37.336670
1100215,1,18,3259.003906
1100215,1,19,1649.156250
1100215,1,21,3760.444580
1100215,1,27,1437.738770
1100215,1,28,492.819336
1100215,1,33,1438.374023
1100215,1,38,3991.031982
1100215,1,53,5920.070312
1100215,1,54,967.844727
1100215,1,64,1006.673340
1100215,1,69,2766.182129
1100215,1,73,886.792969
1100215,1,75,297.633301
1100215,1,76,1120.047363
1100215,1,80,51.864990
1100215,1,84,210.153076
1100215,1,85,1367.135742
1100215,1,88,1769.653076
1100215,1,90,2590.368652
1100215,1,96,4560.848633
1100215,1,99,2010.710938
1200036,1,-1,2581.746826
1200036,1,1,26337.117188
1200036,1,2,25417.085938
1200036,1,3,666.139648
1200036,1,4,25116.644531
1200036,1,6,1184.617676
1200036,1,8,2041.199951
1200036,1,9,8202.989258
1200036,1,13,841.348633
1200036,1,14,636.179688
1200036,1,15,85.626709
1200036,1,16,29555.429688
1200036,1,17,13374.278320
1200036,1,18,8061.619141
1200036,1,19,3343.215576
1200036,1,21,15871.369141
1200036,1,22,5785.003906
1200036,1,23,13819.781250
1200036,1,24,1616.530762
1200036,1,26,3771.979736
1200036,1,27,5652.312500
1200036,1,28,12222.640625
1200036,1,29,16423.785156
1200036,1,30,7847.000000
1200036,1,32,8531.190430
1200036,1,34,6245.600098
1200036,1,35,9395.310547
1200036,1,37,604.256836
1200036,1,39,9248.807617
1200036,1,40,284.547363
1200036,1,42,12612.017578
1200036,1,43,32362.582031
1200036,1,44,12273.015625
1200036,1,45,65677.328125
1200036,1,47,8425.451172
1200036,1,48,16099.731445
1200036,1,50,74236.195312
1200036,1,51,17547.212891
1200036,1,52,561.242676
1200036,1,54,11122.112305
1200036,1,55,7660.240723
1200036,1,57,1124.961914
1200036,1,58,2452.946777
1200036,1,59,2170.264160
1200036,1,60,625.907715
1200036,1,62,15769.348633
1200036,1,63,11694.856445
1200036,1,64,11114.435547
1200036,1,67,909.326172
1200036,1,68,14803.950195
1200036,1,72,21080.863281
1200036,1,73,4954.368164
1200036,1,74,4581.384277
1200036,1,76,10477.873047
1200036,1,77,3347.945312
1200036,1,78,7691.715820
1200036,1,80,5483.447754
1200036,1,81,5797.834473
1200036,1,82,7836.015625
1200036,1,83,14485.421875
1200036,1,84,16092.720703
1200036,1,86,18687.646484
1200036,1,87,10978.549805
1200036,1,88,5661.393555
1200036,1,89,5999.567383
1200036,1,90,15837.337891
1200036,1,92,33603.492188
1200036,1,93,7898.527344
1200036,1,94,927.082520
1200036,1,95,1240.256348
1200036,1,96,5920.242188
1200036,1,97,22009.775391
1200036,1,99,11227.460938
1200036,1,100,93870.695312
1200077,1,-1,0.000000
1200077,1,1,5961.226562
1200077,1,3,5344.092773
1200077,1,7,21128.158203
1200077,1,9,1069.720703
1200077,1,15,14001.078125
1200077,1,16,8442.968750
1200077,1,17,10080.062500
1200077,1,20,17365.681641
1200077,1,23,1234.050781
1200077,1,29,11813.901367
1200077,1,30,6549.515625
1200077,1,31,18024.738281
1200077,1,33,8064.541992
1200077,1,37,33.154297
1200077,1,38,10000.244141
1200077,1,39,1222.460449
1200077,1,41,12908.093750
1200077,1,43,8648.781250
1200077,1,45,1493.469727
1200077,1,46,8647.218750
1200077,1,47,483.506836
1200077,1,49,21046.087891
1200077,1,50,3580.028076
1200077,1,51,14734.875000
1200077,1,53,14735.250000
1200077,1,55,2836.178223
1200077,1,68,17672.728516
1200077,1,73,8772.818359
1200077,1,75,736.430664
1200077,1,77,20625.855469
1200077,1,78,2953.173340
1200077,1,80,85.645508
1200077,1,92,6093.837402
1200077,1,95,3178.392090
1200077,1,97,8846.057617
1200077,1,98,19240.234375
1200077,1,99,20733.119141
1200118,1,-1,0.000000
1200118,1,1,8701.717773
1200118,1,2,29223.363281
1200118,1,4,18959.562500
1200118,1,5,2574.021973
1200118,1,10,1288.614258
1200118,1,11,4231.643555
1200118,1,14,37206.855469
1200118,1,15,50073.187500
1200118,1,16,19312.417969
1200118,1,17,2631.587402
1200118,1,19,14106.337891
1200118,1,20,28792.914062
1200118,1,21,985.306152
1200118,1,22,2465.917236
1200118,1,23,34674.726562
1200118,1,24,15122.013672
1200118,1,28,5488.956055
1200118,1,29,43859.832031
1200118,1,30,25734.351562
1200118,1,31,13680.412109
1200118,1,32,22334.326172
1200118,1,34,26394.664062
1200118,1,37,1153.145508
1200118,1,38,13377.541016
1200118,1,39,26312.210938
1200118,1,41,1712.665039
1200118,1,42,8536.345703
1200118,1,43,8968.521484
1200118,1,44,835.126221
1200118,1,47,12438.765625
1200118,1,48,5886.984375
1200118,1,49,11110.875000
1200118,1,53,10717.939453
1200118,1,54,10477.087891
1200118,1,56,8872.201172
1200118,1,57,19921.005859
1200118,1,58,37212.093750
1200118,1,59,6025.970215
1200118,1,62,13113.054688
1200118,1,64,13602.863281
1200118,1,65,5703.906250
1200118,1,66,3263.812500
1200118,1,67,20853.886719
1200118,1,69,17569.474609
1200118,1,70,3315.226562
1200118,1,71,7049.429688
1200118,1,72,22008.410156
1200118,1,73,76.919922
1200118,1,74,5092.457031
1200118,1,76,10562.114258
1200118,1,77,8543.950195
1200118,1,80,19478.208984
1200118,1,81,14452.914062
1200118,1,83,10016.818359
1200118,1,85,7151.409180
1200118,1,86,8036.478516
1200118,1,88,19373.951172
1200118,1,90,18730.615234
1200118,1,92,11316.744141
1200118,1,93,1766.445312
1200118,1,95,12432.549805
1200118,1,96,43296.457031
1200118,1,97,1551.930664
1200118,1,98,10818.637695
1200148,1,-1,0.000000
1200148,1,3,1400.242188
1200148,1,5,6137.779785
1200148,1,6,4508.312500
1200148,1,10,30028.257812
1200148,1,11,20565.222656
1200148,1,14,673.639648
1200148,1,18,1032.223633
1200148,1,19,490.612305
1200148,1,20,4612.321777
1200148,1,21,4296.674805
1200148,1,25,1659.952148
1200148,1,26,2983.149902
1200148,1,27,12315.731445
1200148,1,33,4488.387695
1200148,1,36,10011.373047
1200148,1,37,6752.810059
1200148,1,39,47330.234375
1200148,1,42,4330.512695
1200148,1,47,1696.332031
1200148,1,48,4448.125000
1200148,1,51,3982.215576
1200148,1,54,483.099609
1200148,1,55,49681.867188
1200148,1,56,29642.601562
1200148,1,58,25390.906250
1200148,1,59,6888.534180
1200148,1,60,37355.632812
1200148,1,61,9862.059570
1200148,1,65,1407.409180
1200148,1,71,908.048828
1200148,1,72,7051.510742
1200148,1,76,19320.656250
1200148,1,77,13631.762695
1200148,1,79,1113.466797
1200148,1,81,1599.332031
1200148,1,82,9961.037109
1200148,1,86,24998.277344
1200148,1,88,11377.434570
1200148,1,90,24272.117188
1200148,1,91,7842.061035
1200148,1,92,1140.021484
1200148,1,93,1458.121094
1200148,1,95,4420.964844
1200148,1,97,7510.262695
1200148,1,98,2985.651611
1200148,1,99,2827.061035
1200190,1,-1,0.000000
1200190,1,6,3169.371826
1200190,1,25,1458.458008
1200190,1,31,6901.299805
1200190,1,36,849.064453
1200190,1,55,1379.221191
1200190,1,66,262.848633
1200190,1,76,1310.322266
1200190,1,79,2042.106201
1200190,1,84,2561.514160
1200190,1,93,5009.073242
1200204,1,-1,0.000000
1200204,1,40,33391.562500
1200204,1,76,54986.457031
1200242,1,-1,0.000000
1200298,1,-1,0.000000
1200298,1,3,2334.930420
1200298,1,7,254.548828
1200298,1,26,3261.854736
1200298,1,31,5245.804688
1200298,1,52,226.356445
1200298,1,53,9985.177734
1200298,1,54,273.295166
1200298,1,81,4013.381348
1300050,1,-1,0.000000
1300074,1,-1,0.000000
1300090,1,-1,0.000000
1300090,1,18,4250.049805
1300090,1,33,3230.151611
1300090,1,59,653.840820
1300090,1,70,1983.798462
1300090,1,76,3647.815674
1300090,1,81,376.722656
1300118,1,-1,0.000000
1300118,1,3,1012.212891
1300118,1,5,13910.851562
1300118,1,6,18287.214844
1300118,1,8,6990.811035
1300118,1,13,8966.518555
1300118,1,15,7740.720703
1300118,1,17,13516.426758
1300118,1,19,795.665039
1300118,1,22,1484.731445
1300118,1,23,4547.259277
1300118,1,24,415.036133
1300118,1,25,3780.947754
1300118,1,26,1820.014893
1300118,1,27,1235.962891
1300118,1,29,4677.781250
1300118,1,31,2403.285156
1300118,1,34,4308.635742
1300118,1,35,2407.329590
1300118,1,39,991.896484
1300118,1,40,10918.349609
1300118,1,42,2832.714111
1300118,1,43,9731.276367
1300118,1,46,1060.623047
1300118,1,47,15641.146484
1300118,1,48,1923.587524
1300118,1,49,2336.404785
1300118,1,52,2992.443848
1300118,1,56,1179.411621
1300118,1,58,1134.055664
1300118,1,60,6035.065430
1300118,1,63,1858.531250
1300118,1,66,6764.728027
1300118,1,67,6269.240723
1300118,1,68,7272.504883
1300118,1,72,2762.856201
1300118,1,74,503.502441
1300118,1,77,10632.825195
1300118,1,79,10248.773438
1300118,1,80,879.706543
1300118,1,83,14658.470703
1300118,1,84,1118.111328
1300118,1,93,19165.632812
1300118,1,97,5926.627930
1300118,1,98,4722.678223
1300118,1,99,4304.115723
1300118,1,100,1255.180176
1300250,1,-1,3962.704590
1300250,1,1,107.825684
1300250,1,4,9984.793945
1300250,1,5,4425.677246
1300250,1,6,7010.756348
1300250,1,7,14256.101562
1300250,1,9,2334.144531
1300250,1,10,4377.809570
1300250,1,11,19920.640625
1300250,1,12,80852.351562
1300250,1,13,21826.023438
1300250,1,14,17526.804688
1300250,1,15,17700.857422
1300250,1,17,20824.802734
1300250,1,18,39933.898438
1300250,1,19,834.083496
1300250,1,21,8091.038086
1300250,1,22,8331.073242
1300250,1,23,3126.260986
1300250,1,24,25930.009766
1300250,1,25,5209.836914
1300250,1,26,30616.687500
1300250,1,27,7322.210938
1300250,1,28,19254.093750
1300250,1,29,49716.191406
1300250,1,30,941.209961
1300250,1,31,6393.286133
1300250,1,32,9963.226562
1300250,1,33,25213.150391
1300250,1,34,11111.384766
1300250,1,35,3762.385986
1300250,1,36,3250.702637
1300250,1,38,49618.218750
1300250,1,39,13700.201172
1300250,1,40,4030.160645
1300250,1,41,9731.495117
1300250,1,42,20764.503906
1300250,1,43,18680.734375
1300250,1,44,7971.470703
1300250,1,45,12128.380859
1300250,1,46,43377.644531
1300250,1,47,21487.208984
1300250,1,48,62758.906250
1300250,1,49,7744.396973
1300250,1,50,7128.812500
1300250,1,51,5381.326660
1300250,1,52,2674.465576
1300250,1,54,11558.312500
1300250,1,55,632.426025
1300250,1,56,2632.440674
1300250,1,57,83437.976562
1300250,1,58,13265.114258
1300250,1,59,19131.269531
1300250,1,60,14008.700195
1300250,1,61,15629.208008
1300250,1,62,12599.505859
1300250,1,63,10168.867188
1300250,1,64,5056.381836
1300250,1,65,9159.603516
1300250,1,66,16925.289062
1300250,1,67,1938.375000
1300250,1,68,12636.075195
1300250,1,69,19226.265625
1300250,1,70,4249.578125
1300250,1,71,9307.879883
1300250,1,72,5954.504883
1300250,1,73,19798.957031
1300250,1,74,3505.979004
1300250,1,75,10444.340820
1300250,1,76,6519.821777
1300250,1,77,13307.066406
1300250,1,78,15352.278320
1300250,1,79,750.438965
1300250,1,80,10384.292969
1300250,1,81,16786.490234
1300250,1,82,21148.800781
1300250,1,83,11155.570312
1300250,1,85,20376.363281
1300250,1,86,6923.156250
1300250,1,87,10956.568359
1300250,1,88,9282.983398
1300250,1,89,18145.496094
1300250,1,90,3947.016357
1300250,1,91,10787.688477
1300250,1,94,11280.651367
1300250,1,95,35949.425781
1300250,1,96,23208.316406
1300250,1,97,7716.668945
1300250,1,98,11513.513672
1300250,1,99,5473.830566
1300250,1,100,14423.044922
1300265,1,-1,2454.391357
1300265,1,2,11888.968750
1300265,1,3,64802.125000
1300265,1,4,4658.840820
1300265,1,6,12371.234375
1300265,1,7,12038.174805
1300265,1,8,4729.323242
1300265,1,10,24844.812500
1300265,1,11,2047.756226
1300265,1,12,2900.506348
1300265,1,15,15055.628906
1300265,1,16,22889.978516
1300265,1,17,3557.046875
1300265,1,18,1748.753418
1300265,1,20,15980.099609
1300265,1,21,67332.367188
1300265,1,22,7648.558594
1300265,1,24,15936.082031
1300265,1,25,2116.639893
1300265,1,26,11650.565430
1300265,1,27,1386.727539
1300265,1,28,212.383789
1300265,1,32,5989.643066
1300265,1,35,103995.578125
1300265,1,36,13453.593750
1300265,1,37,13400.582031
1300265,1,39,7993.791016
1300265,1,40,16070.572266
1300265,1,41,7879.881836
1300265,1,42,1060.648926
1300265,1,43,11008.578125
1300265,1,45,244.980957
1300265,1,47,20587.201172
1300265,1,49,6316.130371
1300265,1,50,4456.843750
1300265,1,52,13798.242188
1300265,1,53,8712.346680
1300265,1,54,5563.892090
1300265,1,55,6944.531250
1300265,1,57,8738.443359
1300265,1,58,4550.533691
1300265,1,62,10760.306641
1300265,1,63,1513.636230
1300265,1,65,24764.132812
1300265,1,67,7972.432617
1300265,1,69,6139.259277
1300265,1,70,14967.634766
1300265,1,72,11838.831055
1300265,1,73,17793.558594
1300265,1,74,2997.393799
1300265,1,75,1528.073242
1300265,1,76,18226.207031
1300265,1,77,7598.992188
1300265,1,79,6202.620117
1300265,1,80,13234.208984
1300265,1,83,14426.934570
1300265,1,84,28007.132812
1300265,1,85,4075.154785
1300265,1,86,1281.418945
1300265,1,87,12520.815430
1300265,1,88,10399.912109
1300265,1,89,5785.569336
1300265,1,90,6687.637695
1300265,1,91,32019.148438
1300265,1,93,4834.990723
1300265,1,94,28136.207031
1300265,1,95,60348.554688
1300265,1,96,4533.242188
1300265,1,97,7164.348633
1300265,1,98,6603.962402
1300265,1,100,5285.689941
1300287,1,-1,485.439941
1300287,1,2,1181.210938
1300287,1,3,21825.144531
1300287,1,5,124.888672
1300287,1,6,3327.867188
1300287,1,7,1228.973633
1300287,1,10,1670.007812
1300287,1,12,4722.153320
1300287,1,14,13764.572266
1300287,1,15,11475.034180
1300287,1,16,1648.228516
1300287,1,17,446.003906
1300287,1,18,1212.171875
1300287,1,21,10793.546875
1300287,1,22,11439.315430
1300287,1,23,966.074707
1300287,1,24,28656.218750
1300287,1,26,3934.563965
1300287,1,28,6995.648438
1300287,1,29,3371.323486
1300287,1,30,9883.697266
1300287,1,31,4023.066895
1300287,1,34,694.074463
1300287,1,35,5839.154785
1300287,1,36,439.914551
1300287,1,37,451.834961
1300287,1,38,600.882324
1300287,1,40,14601.552734
1300287,1,41,1177.996582
1300287,1,43,1371.453613
1300287,1,45,9950.990234
1300287,1,47,10432.376953
1300287,1,50,4476.032715
1300287,1,52,145.633789
1300287,1,53,13231.003906
1300287,1,54,15970.666016
1300287,1,55,9983.732422
1300287,1,56,10180.104492
1300287,1,58,615.495605
1300287,1,61,8170.631348
1300287,1,62,10376.210938
1300287,1,63,1797.868774
1300287,1,64,4674.296875
1300287,1,65,1839.296143
1300287,1,68,2815.000000
1300287,1,71,2049.552246
1300287,1,73,2452.364746
1300287,1,74,5291.942383
1300287,1,76,9671.431641
1300287,1,77,827.716797
1300287,1,78,3073.100098
1300287,1,80,9960.619141
1300287,1,81,4456.325195
1300287,1,82,4973.412598
1300287,1,86,738.160156
1300287,1,87,9014.940430
1300287,1,88,3053.082031
1300287,1,89,3903.906982
1300287,1,91,12630.275391
1300287,1,93,731.341797
1300287,1,94,2319.624268
1300287,1,95,12070.684570
1300287,1,96,526.100098
1300287,1,97,14557.364258
1300287,1,98,3293.745361
1300287,1,99,5959.872070
1300291,1,-1,0.000000
1300291,1,2,7835.932617
1300291,1,4,21747.355469
1300291,1,5,970.039062
1300291,1,6,21761.167969
1300291,1,13,16637.910156
1300291,1,14,24811.464844
1300291,1,15,1229.459961
1300291,1,16,29878.117188
1300291,1,17,557.930908
1300291,1,18,593.277344
1300291,1,22,5000.153320
1300291,1,24,8668.721680
1300291,1,27,1679.299805
1300291,1,28,52469.039062
1300291,1,31,14.848633
1300291,1,32,1489.896484
1300291,1,33,811.122070
1300291,1,34,2055.376465
1300291,1,35,3612.656250
1300291,1,36,22571.431641
1300291,1,37,918.986328
1300291,1,38,10930.120117
1300291,1,40,25567.289062
1300291,1,41,3343.878906
1300291,1,42,3512.181152
1300291,1,44,16003.556641
1300291,1,46,23815.156250
1300291,1,53,2210.562500
1300291,1,54,8517.017578
1300291,1,55,1684.715332
1300291,1,56,1189.962891
1300291,1,59,4714.492188
1300291,1,62,5647.512695
1300291,1,63,18807.968750
1300291,1,65,14184.625000
1300291,1,66,7843.718750
1300291,1,68,4239.664062
1300291,1,69,3273.659424
1300291,1,72,2024.990601
1300291,1,73,8338.690430
1300291,1,74,11693.231445
1300291,1,76,11757.687500
1300291,1,79,10799.693359
1300291,1,80,292.550781
1300291,1,81,1479.215820
1300291,1,83,6216.715820
1300291,1,84,2877.937500
1300291,1,88,4097.645508
1300291,1,89,7985.306641
1300291,1,92,577.098633
1300291,1,93,1464.300781
1300291,1,95,27995.695312
1300291,1,100,9597.734375
1300312,1,-1,0.000000
1300312,1,4,9923.651367
1300312,1,5,415.914307
1300312,1,9,13149.809570
1300312,1,12,130.383057
1300312,1,13,8511.497070
1300312,1,17,133.324219
1300312,1,20,19117.181641
1300312,1,21,347.649414
1300312,1,22,4163.238770
1300312,1,24,11825.895508
1300312,1,26,13287.783203
1300312,1,31,31041.640625
1300312,1,32,11865.875000
1300312,1,34,10257.801758
1300312,1,37,12637.575195
1300312,1,39,19259.718750
1300312,1,40,559.828125
1300312,1,41,180.353516
1300312,1,42,1211.338867
1300312,1,44,2986.356934
1300312,1,45,11405.345703
1300312,1,49,1681.445312
1300312,1,60,1641.394531
1300312,1,61,1441.250977
1300312,1,62,4099.298340
1300312,1,63,9067.720703
1300312,1,64,432.604492
1300312,1,67,11933.054688
1300312,1,71,16197.369141
1300312,1,77,4429.666992
1300312,1,78,83.740234
1300312,1,80,3430.690674
1300312,1,81,2976.503174
1300312,1,83,2557.265625
1300312,1,86,16542.009766
1300312,1,87,4248.399902
1300312,1,88,90.300781
1300312,1,91,1348.485352
1300312,1,93,112.752930
1300312,1,94,9966.403320
1300312,1,95,16309.166016
1300312,1,96,7456.622070
1300312,1,100,5804.693848
1300323,1,-1,0.000000
1300323,1,9,2228.102295
1300323,1,10,3457.745361
1300323,1,14,1702.425293
1300323,1,20,818.310547
1300323,1,21,1376.523926
1300323,1,25,2795.765625
1300323,1,26,117.508057
1300323,1,30,902.488281
1300323,1,32,2572.518066
1300323,1,39,2973.425781
1300323,1,45,2103.958496
1300323,1,50,2415.337402
1300323,1,51,1210.564941
1300323,1,54,4208.154785
1300323,1,67,3918.864014
1300323,1,71,2171.642090
1300323,1,75,1843.467163
1300323,1,76,1136.126465
1300323,1,82,1324.208008
1300323,1,83,340.628906
1300323,1,84,3407.730469
1300323,1,86,63.117432
1300323,1,91,672.592773
1300323,1,98,2580.240723
1300323,1,99,2867.471924
1400006,1,-1,1591.875000
1400006,1,3,15808.683594
1400006,1,5,3937.406982
1400006,1,6,11033.742188
1400006,1,7,945.843262
1400006,1,8,10080.085938
1400006,1,10,3618.885986
1400006,1,13,6326.436035
1400006,1,14,1.838135
1400006,1,15,4477.493652
1400006,1,16,3847.335938
1400006,1,17,1666.552246
1400006,1,18,1447.908203
1400006,1,19,1048.410156
1400006,1,20,14835.271484
1400006,1,21,1955.124268
1400006,1,22,1669.720215
1400006,1,23,3324.905518
1400006,1,24,10526.514648
1400006,1,25,8529.916992
1400006,1,26,1673.671387
1400006,1,28,12464.747070
1400006,1,29,1089.089844
1400006,1,30,874.068359
1400006,1,31,8261.587891
1400006,1,32,23249.218750
1400006,1,33,13719.628906
1400006,1,34,3619.893066
1400006,1,36,19640.318359
1400006,1,37,7812.748535
1400006,1,38,746.593750
1400006,1,39,3205.587158
1400006,1,40,5663.553223
1400006,1,42,8510.900391
1400006,1,43,34465.812500
1400006,1,44,12594.445312
1400006,1,45,21828.072266
1400006,1,47,10903.000000
1400006,1,48,184.623047
1400006,1,52,87.568848
1400006,1,53,920.947266
1400006,1,54,3427.229736
1400006,1,55,5995.765625
1400006,1,56,13068.126953
