Summary_id,type, return_period, Loss_mean
5, 2, 454.545441,9165.888672
5, 2, 434.782623,9128.899414
5, 2, 416.666656,8981.318359
5, 2, 400.000000,8947.297852
5, 2, 384.615387,8929.603516
5, 2, 370.370361,8907.497070
5, 2, 357.142853,8776.899414
5, 2, 344.827576,8548.294922
5, 2, 333.333344,8484.986328
5, 2, 322.580658,8453.977539
5, 2, 312.500000,8443.570312
5, 2, 303.030304,8230.248047
5, 2, 294.117645,8137.337891
5, 2, 285.714294,8090.905273
5, 2, 277.777771,8090.390625
5, 2, 270.270264,7973.093262
5, 2, 263.157898,7964.246094
5, 2, 256.410248,7875.760254
5, 2, 250.000000,7824.939941
5, 2, 243.902435,7786.498535
5, 2, 238.095245,7761.076172
5, 2, 232.558136,7744.725098
5, 2, 227.272720,7477.212402
5, 2, 222.222229,7444.269531
5, 2, 217.391312,7432.633301
5, 2, 212.765961,7400.588379
5, 2, 208.333328,7389.571289
5, 2, 204.081635,7044.385254
5, 2, 200.000000,7006.432129
5, 2, 196.078430,6883.618164
5, 2, 192.307693,6776.522949
5, 2, 188.679245,6648.001465
5, 2, 185.185181,6577.385742
5, 2, 181.818176,6383.374023
5, 2, 178.571426,6167.225098
5, 2, 175.438599,5963.875000
5, 2, 172.413788,5885.666504
5, 2, 169.491531,5235.867188
5, 2, 166.666672,5133.432617
5, 2, 163.934433,5087.723145
5, 2, 161.290329,4748.318848
5, 2, 158.730164,4098.081055
5, 2, 156.250000,3925.454346
5, 2, 153.846161,3539.718750
5, 2, 151.515152,3326.492188
5, 2, 149.253738,2996.260010
5, 2, 147.058823,2834.443359
5, 2, 144.927536,2248.310791
5, 2, 142.857147,2180.797363
5, 2, 140.845078,1762.274536
5, 2, 138.888885,1570.715332
5, 2, 136.986298,1385.249268
5, 2, 135.135132,1383.471191
5, 2, 133.333328,1095.344482
5, 2, 131.578949,278.136932
5, 2, 129.870132,192.341766
5, 2, 128.205124,180.756073
5, 2, 126.582275,126.026718
5, 2, 125.000000,107.460510
6, 1, 10000.000000,3290.938965
6, 1, 5000.000000,2206.242432
6, 1, 3333.333252,2115.967773
6, 1, 2500.000000,2020.278320
6, 1, 2000.000000,1919.843262
6, 1, 1666.666626,1901.057373
6, 1, 1428.571411,1887.765015
6, 1, 1250.000000,1876.539185
6, 1, 1111.111084,1868.402588
6, 1, 1000.000000,1752.567505
6, 1, 909.090881,1743.701660
6, 1, 833.333313,1743.122925
6, 1, 769.230774,1735.411621
6, 1, 714.285706,1697.738647
6, 1, 666.666687,1697.738647
6, 1, 625.000000,1689.179321
6, 1, 588.235291,1673.566650
6, 1, 555.555542,1668.879395
6, 1, 526.315796,1649.190552
6, 1, 500.000000,1637.422485
6, 1, 476.190491,1636.628540
6, 1, 454.545441,1632.062012
6, 1, 434.782623,1622.121826
6, 1, 416.666656,1622.121826
6, 1, 400.000000,1617.185181
6, 1, 384.615387,1613.402588
6, 1, 370.370361,1602.886597
6, 1, 357.142853,1599.105713
6, 1, 344.827576,1594.680298
6, 1, 333.333344,1594.680298
6, 1, 322.580658,1579.690186
6, 1, 312.500000,1579.690186
6, 1, 303.030304,1578.319946
6, 1, 294.117645,1575.195923
6, 1, 285.714294,1563.939453
6, 1, 277.777771,1560.115479
6, 1, 270.270264,1559.383545
6, 1, 263.157898,1555.545532
6, 1, 256.410248,1544.984375
6, 1, 250.000000,1544.218750
6, 1, 243.902435,1540.368652
6, 1, 238.095245,1539.589355
6, 1, 232.558136,1539.589355
6, 1, 227.272720,1535.727051
6, 1, 222.222229,1529.797119
6, 1, 217.391312,1529.002075
6, 1, 212.765961,1529.002075
6, 1, 208.333328,1456.122681
6, 1, 204.081635,1281.688232
6, 1, 200.000000,1208.852295
6, 1, 196.078430,1063.101196
6, 1, 192.307693,1053.098267
6, 1, 188.679245,1022.834351
6, 1, 185.185181,1000.074341
6, 1, 181.818176,887.676331
6, 1, 178.571426,804.285400
6, 1, 175.438599,661.393616
6, 1, 172.413788,545.647583
6, 1, 169.491531,354.294739
6, 1, 166.666672,184.761993
6, 1, 163.934433,168.964264
6, 1, 161.290329,152.067047
6, 1, 158.730164,152.067047
6, 1, 156.250000,101.377670
6, 1, 153.846161,84.482269
6, 1, 151.515152,69.999001
6, 1, 149.253738,67.585365
6, 1, 147.058823,55.515121
6, 1, 144.927536,50.689667
6, 1, 142.857147,48.275051
6, 1, 140.845078,36.206062
6, 1, 138.888885,31.378956
6, 1, 136.986298,26.551252
6, 1, 135.135132,24.137627
6, 1, 133.333328,12.068872
6, 2, 10000.000000,3260.703613
6, 2, 5000.000000,2937.755859
6, 2, 3333.333252,2326.138184
6, 2, 2500.000000,2224.814209
6, 2, 2000.000000,2141.260498
6, 2, 1666.666626,2052.105225
6, 2, 1428.571411,2033.961426
6, 2, 1250.000000,2026.548340
6, 2, 1111.111084,2000.730469
6, 2, 1000.000000,1972.613892
6, 2, 909.090881,1971.480591
6, 2, 833.333313,1954.654053
6, 2, 769.230774,1952.181152
6, 2, 714.285706,1940.240967
6, 2, 666.666687,1921.682617
6, 2, 625.000000,1918.847656
6, 2, 588.235291,1850.892334
6, 2, 555.555542,1764.473999
6, 2, 526.315796,1723.838501
6, 2, 500.000000,1693.565308
6, 2, 476.190491,1691.124390
6, 2, 454.545441,1673.956665
6, 2, 434.782623,1649.715942
6, 2, 416.666656,1588.552368
6, 2, 400.000000,1568.911987
6, 2, 384.615387,1555.746338
6, 2, 370.370361,1518.498901
6, 2, 357.142853,1511.187378
6, 2, 344.827576,1510.985352
6, 2, 333.333344,1510.247803
6, 2, 322.580658,1507.982056
6, 2, 312.500000,1502.570923
6, 2, 303.030304,1498.836792
6, 2, 294.117645,1495.347656
6, 2, 285.714294,1491.633667
6, 2, 277.777771,1481.324585
6, 2, 270.270264,1480.826538
6, 2, 263.157898,1442.806519
6, 2, 256.410248,1440.846436
6, 2, 250.000000,1432.441162
6, 2, 243.902435,1389.228638
6, 2, 238.095245,1381.539795
6, 2, 232.558136,1344.767578
6, 2, 227.272720,1325.373169
6, 2, 222.222229,1306.687866
6, 2, 217.391312,1285.529419
6, 2, 212.765961,1252.144775
6, 2, 208.333328,1251.265503
6, 2, 204.081635,1220.225098
6, 2, 200.000000,1189.674805
6, 2, 196.078430,1122.718018
6, 2, 192.307693,1093.818237
6, 2, 188.679245,980.876099
6, 2, 185.185181,871.939880
6, 2, 181.818176,834.756165
6, 2, 178.571426,741.608337
6, 2, 175.438599,669.179993
6, 2, 172.413788,540.964722
6, 2, 169.491531,265.207031
6, 2, 166.666672,263.108093
6, 2, 163.934433,210.479279
6, 2, 161.290329,170.320602
6, 2, 158.730164,115.725983
6, 2, 156.250000,89.659019
6, 2, 153.846161,83.264427
6, 2, 151.515152,66.394012
6, 2, 149.253738,60.020508
6, 2, 147.058823,42.923119
6, 2, 144.927536,41.575256
6, 2, 142.857147,39.416473
6, 2, 140.845078,35.553120
6, 2, 138.888885,22.193279
6, 2, 136.986298,16.796751
6, 2, 135.135132,15.228890
7, 1, 10000.000000,7326.708008
7, 1, 5000.000000,5093.672363
7, 1, 3333.333252,4853.023438
7, 1, 2500.000000,4597.854492
7, 1, 2000.000000,4329.545898
7, 1, 1666.666626,4279.339844
7, 1, 1428.571411,4243.812988
7, 1, 1250.000000,4213.813477
7, 1, 1111.111084,4192.067383
7, 1, 1000.000000,3916.371582
7, 1, 909.090881,3895.490723
7, 1, 833.333313,3893.947754
7, 1, 769.230774,3876.153809
7, 1, 714.285706,3785.160889
7, 1, 666.666687,3785.160889
7, 1, 625.000000,3764.766602
7, 1, 588.235291,3728.347900
7, 1, 555.555542,3717.092285
7, 1, 526.315796,3671.062256
7, 1, 500.000000,3643.715820
7, 1, 476.190491,3641.639893
7, 1, 454.545441,3630.734375
7, 1, 434.782623,3608.188965
7, 1, 416.666656,3608.188965
7, 1, 400.000000,3596.357178
7, 1, 384.615387,3587.515137
7, 1, 370.370361,3563.480957
7, 1, 357.142853,3554.638428
7, 1, 344.827576,3544.144043
7, 1, 333.333344,3544.144043
7, 1, 322.580658,3509.498535
7, 1, 312.500000,3509.498535
7, 1, 303.030304,3506.004883
7, 1, 294.117645,3498.841309
7, 1, 285.714294,3472.925781
7, 1, 277.777771,3463.980957
7, 1, 270.270264,3462.124023
7, 1, 263.157898,3453.150879
7, 1, 256.410248,3429.003418
7, 1, 250.000000,3427.060059
7, 1, 243.902435,3418.060059
7, 1, 238.095245,3416.079590
7, 1, 232.558136,3416.079590
7, 1, 227.272720,3407.051025
7, 1, 222.222229,3393.891357
7, 1, 217.391312,3391.879395
7, 1, 212.765961,3391.879395
7, 1, 208.333328,3226.314209
7, 1, 204.081635,2830.034180
7, 1, 200.000000,2664.570068
7, 1, 196.078430,2335.128418
7, 1, 192.307693,2312.469238
7, 1, 188.679245,2244.260742
7, 1, 185.185181,2193.062500
7, 1, 181.818176,1940.072266
7, 1, 178.571426,1752.218262
7, 1, 175.438599,1430.469116
7, 1, 172.413788,1175.357300
7, 1, 169.491531,760.000549
7, 1, 166.666672,392.091095
7, 1, 163.934433,357.701416
7, 1, 161.290329,321.929932
7, 1, 158.730164,321.929932
7, 1, 156.250000,214.618958
7, 1, 153.846161,178.850327
7, 1, 151.515152,148.189789
7, 1, 149.253738,143.079407
7, 1, 147.058823,117.529549
7, 1, 144.927536,107.311363
7, 1, 142.857147,102.199242
7, 1, 140.845078,76.648865
7, 1, 138.888885,66.429878
7, 1, 136.986298,56.209309
7, 1, 135.135132,51.100197
7, 1, 133.333328,25.549345
7, 2, 10000.000000,7389.848145
7, 2, 5000.000000,5555.785645
7, 2, 3333.333252,4576.350586
7, 2, 2500.000000,4551.426270
7, 2, 2000.000000,4516.087402
7, 2, 1666.666626,4494.985840
7, 2, 1428.571411,4440.622070
7, 2, 1250.000000,4400.304199
7, 2, 1111.111084,4369.443359
7, 2, 1000.000000,4351.982910
7, 2, 909.090881,4265.163086
7, 2, 833.333313,4225.835938
7, 2, 769.230774,4155.069824
7, 2, 714.285706,4145.582031
7, 2, 666.666687,4131.716309
7, 2, 625.000000,4103.983398
7, 2, 588.235291,4072.368896
7, 2, 555.555542,4027.485596
7, 2, 526.315796,3998.092041
7, 2, 500.000000,3968.425293
7, 2, 476.190491,3964.536865
7, 2, 454.545441,3899.801270
7, 2, 434.782623,3876.496826
7, 2, 416.666656,3819.241943
7, 2, 400.000000,3793.995605
7, 2, 384.615387,3787.035400
7, 2, 370.370361,3782.204102
7, 2, 357.142853,3776.392822
7, 2, 344.827576,3768.046143
7, 2, 333.333344,3728.829834
7, 2, 322.580658,3698.912109
7, 2, 312.500000,3656.553955
7, 2, 303.030304,3656.002930
7, 2, 294.117645,3552.861328
7, 2, 285.714294,3521.479004
7, 2, 277.777771,3502.881836
7, 2, 270.270264,3477.715088
7, 2, 263.157898,3457.993408
7, 2, 256.410248,3333.981689
7, 2, 250.000000,3233.072510
7, 2, 243.902435,3221.915283
7, 2, 238.095245,3166.655518
7, 2, 232.558136,2871.957764
7, 2, 227.272720,2842.043213
7, 2, 222.222229,2838.166504
7, 2, 217.391312,2802.418213
7, 2, 212.765961,2737.863770
7, 2, 208.333328,2723.853760
7, 2, 204.081635,2716.414062
7, 2, 200.000000,2602.944336
7, 2, 196.078430,2473.813721
7, 2, 192.307693,2455.824463
7, 2, 188.679245,2277.983398
7, 2, 185.185181,2031.085449
7, 2, 181.818176,2005.382080
7, 2, 178.571426,1342.133423
7, 2, 175.438599,1314.433716
7, 2, 172.413788,1075.485107
7, 2, 169.491531,696.255737
7, 2, 166.666672,616.323364
7, 2, 163.934433,294.327454
7, 2, 161.290329,276.496552
7, 2, 158.730164,255.228760
7, 2, 156.250000,227.182953
7, 2, 153.846161,224.612198
7, 2, 151.515152,221.131058
7, 2, 149.253738,202.946686
7, 2, 147.058823,194.261154
7, 2, 144.927536,129.155899
7, 2, 142.857147,127.093674
7, 2, 140.845078,45.361004
7, 2, 138.888885,28.995449
8, 1, 10000.000000,4396.391602
8, 1, 5000.000000,2947.335449
8, 1, 3333.333252,2826.739014
8, 1, 2500.000000,2698.904053
8, 1, 2000.000000,2564.733154
8, 1, 1666.666626,2539.637451
8, 1, 1428.571411,2521.879639
8, 1, 1250.000000,2506.882812
8, 1, 1111.111084,2496.013916
8, 1, 1000.000000,2341.268066
8, 1, 909.090881,2329.424561
8, 1, 833.333313,2328.651367
8, 1, 769.230774,2318.350098
8, 1, 714.285706,2268.022217
8, 1, 666.666687,2268.022217
8, 1, 625.000000,2256.587891
8, 1, 588.235291,2235.730957
8, 1, 555.555542,2229.469482
8, 1, 526.315796,2203.166016
8, 1, 500.000000,2187.446533
8, 1, 476.190491,2186.384521
8, 1, 454.545441,2180.284180
8, 1, 434.782623,2167.004883
8, 1, 416.666656,2167.004883
8, 1, 400.000000,2160.410156
8, 1, 384.615387,2155.356445
8, 1, 370.370361,2141.307861
8, 1, 357.142853,2136.257324
8, 1, 344.827576,2130.346680
8, 1, 333.333344,2130.346680
8, 1, 322.580658,2110.320801
8, 1, 312.500000,2110.320801
8, 1, 303.030304,2108.490967
8, 1, 294.117645,2104.317139
8, 1, 285.714294,2089.279785
8, 1, 277.777771,2084.170410
8, 1, 270.270264,2083.192627
8, 1, 263.157898,2078.065430
8, 1, 256.410248,2063.956787
8, 1, 250.000000,2062.934326
8, 1, 243.902435,2057.791504
8, 1, 238.095245,2056.750488
8, 1, 232.558136,2056.750488
8, 1, 227.272720,2051.590088
8, 1, 222.222229,2043.668335
8, 1, 217.391312,2042.606445
8, 1, 212.765961,2042.606445
8, 1, 208.333328,1945.245239
8, 1, 204.081635,1712.217773
8, 1, 200.000000,1614.915161
8, 1, 196.078430,1420.204102
8, 1, 192.307693,1406.841797
8, 1, 188.679245,1366.411987
8, 1, 185.185181,1336.006958
8, 1, 181.818176,1185.853516
8, 1, 178.571426,1074.450684
8, 1, 175.438599,883.560730
8, 1, 172.413788,728.934753
8, 1, 169.491531,473.305084
8, 1, 166.666672,246.824905
8, 1, 163.934433,225.720596
8, 1, 161.290329,203.147507
8, 1, 158.730164,203.147507
8, 1, 156.250000,135.431198
8, 1, 153.846161,112.860489
8, 1, 151.515152,93.512207
8, 1, 149.253738,90.287804
8, 1, 147.058823,74.163086
8, 1, 144.927536,67.716713
8, 1, 142.857147,64.491020
8, 1, 140.845078,48.367954
8, 1, 138.888885,41.919392
8, 1, 136.986298,35.470024
8, 1, 135.135132,32.245640
8, 1, 133.333328,16.122900
8, 2, 10000.000000,4875.057617
8, 2, 5000.000000,2752.909912
8, 2, 3333.333252,2731.710693
8, 2, 2500.000000,2717.553711
8, 2, 2000.000000,2687.813965
8, 2, 1666.666626,2667.791504
8, 2, 1428.571411,2644.404053
8, 2, 1250.000000,2633.308838
8, 2, 1111.111084,2630.375488
8, 2, 1000.000000,2607.144775
8, 2, 909.090881,2561.282471
8, 2, 833.333313,2545.145752
8, 2, 769.230774,2543.449219
8, 2, 714.285706,2520.858154
8, 2, 666.666687,2450.251221
8, 2, 625.000000,2432.381592
8, 2, 588.235291,2424.099609
8, 2, 555.555542,2416.189697
8, 2, 526.315796,2409.572021
8, 2, 500.000000,2398.656738
8, 2, 476.190491,2376.112061
8, 2, 454.545441,2363.677490
8, 2, 434.782623,2295.363281
8, 2, 416.666656,2249.088379
8, 2, 400.000000,2230.982178
8, 2, 384.615387,2199.657715
8, 2, 370.370361,2184.840332
8, 2, 357.142853,2166.866455
8, 2, 344.827576,2152.249268
8, 2, 333.333344,2148.885986
8, 2, 322.580658,2144.873291
8, 2, 312.500000,2101.697510
8, 2, 303.030304,2062.634033
8, 2, 294.117645,2050.956543
8, 2, 285.714294,2050.428223
8, 2, 277.777771,2044.080933
8, 2, 270.270264,2040.617310
8, 2, 263.157898,2038.744141
8, 2, 256.410248,2020.924438
8, 2, 250.000000,1990.365845
8, 2, 243.902435,1923.623169
8, 2, 238.095245,1919.668213
8, 2, 232.558136,1904.190552
8, 2, 227.272720,1903.839355
8, 2, 222.222229,1846.206055
8, 2, 217.391312,1770.455688
8, 2, 212.765961,1765.345459
8, 2, 208.333328,1687.398682
8, 2, 204.081635,1641.305054
8, 2, 200.000000,1488.366333
8, 2, 196.078430,1439.713257
8, 2, 192.307693,1225.606567
8, 2, 188.679245,1218.261841
8, 2, 185.185181,1212.034424
8, 2, 181.818176,1100.593018
8, 2, 178.571426,1066.915283
8, 2, 175.438599,935.818665
8, 2, 172.413788,753.051575
8, 2, 169.491531,601.732971
8, 2, 166.666672,370.204010
8, 2, 163.934433,237.391495
8, 2, 161.290329,210.674622
8, 2, 158.730164,207.754440
8, 2, 156.250000,173.539612
8, 2, 153.846161,149.287811
8, 2, 151.515152,134.623596
8, 2, 149.253738,118.381897
8, 2, 147.058823,116.121773
8, 2, 144.927536,111.469002
8, 2, 142.857147,74.318657
8, 2, 140.845078,26.545382
8, 2, 138.888885,15.841766
9, 1, 10000.000000,15713.928711
9, 1, 5000.000000,15254.458984
9, 1, 3333.333252,14959.273438
9, 1, 2500.000000,14638.219727
9, 1, 2000.000000,14262.250000
9, 1, 1666.666626,14121.298828
9, 1, 1428.571411,14035.444336
9, 1, 1250.000000,13946.648438
9, 1, 1111.111084,13816.419922
9, 1, 1000.000000,13476.630859
9, 1, 909.090881,13159.900391
9, 1, 833.333313,13110.177734
9, 1, 769.230774,12796.634766
9, 1, 714.285706,12702.998047
9, 1, 666.666687,12628.461914
9, 1, 625.000000,12613.816406
9, 1, 588.235291,12485.984375
9, 1, 555.555542,12439.032227
9, 1, 526.315796,12373.867188
9, 1, 500.000000,12349.152344
9, 1, 476.190491,12338.013672
9, 1, 454.545441,12324.393555
9, 1, 434.782623,12290.856445
9, 1, 416.666656,12288.353516
9, 1, 400.000000,12284.476562
9, 1, 384.615387,12265.800781
9, 1, 370.370361,12066.009766
9, 1, 357.142853,11761.607422
9, 1, 344.827576,10337.313477
9, 1, 333.333344,9812.038086
9, 1, 322.580658,9585.933594
9, 1, 312.500000,7745.942383
9, 1, 303.030304,7567.707031
9, 1, 294.117645,7482.030273
9, 1, 285.714294,7306.624023
9, 1, 277.777771,5912.465820
9, 1, 270.270264,4339.088379
9, 1, 263.157898,4222.583984
9, 1, 256.410248,3563.822998
9, 1, 250.000000,3287.423828
9, 1, 243.902435,3253.502930
9, 1, 238.095245,3093.465820
9, 1, 232.558136,3014.923828
9, 1, 227.272720,2861.075439
9, 1, 222.222229,2211.227783
9, 1, 217.391312,1494.616699
9, 1, 212.765961,1463.249512
9, 1, 208.333328,1199.906494
9, 1, 204.081635,779.500610
9, 1, 200.000000,717.097717
9, 1, 196.078430,406.549683
9, 1, 192.307693,333.355621
9, 1, 188.679245,309.792236
9, 1, 185.185181,253.800919
9, 1, 181.818176,111.121613
9, 1, 178.571426,90.921104
9, 1, 175.438599,70.716011
9, 1, 172.413788,50.510406
9, 2, 10000.000000,17128.488281
9, 2, 5000.000000,15223.990234
9, 2, 3333.333252,14877.289062
9, 2, 2500.000000,14589.485352
9, 2, 2000.000000,14481.120117
9, 2, 1666.666626,14392.070312
9, 2, 1428.571411,14190.653320
9, 2, 1250.000000,13559.409180
9, 2, 1111.111084,13545.674805
9, 2, 1000.000000,13490.534180
9, 2, 909.090881,13444.265625
9, 2, 833.333313,13408.427734
9, 2, 769.230774,13390.251953
9, 2, 714.285706,13234.422852
9, 2, 666.666687,13154.749023
9, 2, 625.000000,12904.882812
9, 2, 588.235291,11998.087891
9, 2, 555.555542,11949.226562
9, 2, 526.315796,11773.047852
9, 2, 500.000000,11749.271484
9, 2, 476.190491,11628.868164
9, 2, 454.545441,11592.370117
9, 2, 434.782623,11475.261719
9, 2, 416.666656,11237.245117
9, 2, 400.000000,11129.210938
9, 2, 384.615387,11047.192383
9, 2, 370.370361,10998.740234
9, 2, 357.142853,10596.617188
9, 2, 344.827576,10366.161133
9, 2, 333.333344,9905.343750
9, 2, 322.580658,9256.848633
9, 2, 312.500000,8902.955078
9, 2, 303.030304,8759.811523
9, 2, 294.117645,7142.630371
9, 2, 285.714294,6324.397949
9, 2, 277.777771,6212.606445
9, 2, 270.270264,5632.076660
9, 2, 263.157898,5216.951660
9, 2, 256.410248,5014.115234
9, 2, 250.000000,3954.541504
9, 2, 243.902435,3419.093262
9, 2, 238.095245,3276.021484
9, 2, 232.558136,3060.697021
9, 2, 227.272720,2018.028931
9, 2, 222.222229,2010.526611
9, 2, 217.391312,1399.165771
9, 2, 212.765961,1371.838745
9, 2, 208.333328,1184.346680
9, 2, 204.081635,868.248901
9, 2, 200.000000,480.438477
9, 2, 196.078430,338.839844
9, 2, 192.307693,262.380310
9, 2, 188.679245,194.029770
9, 2, 185.185181,187.569885
9, 2, 181.818176,106.642052
9, 2, 178.571426,104.637733
9, 2, 175.438599,69.705330
10, 1, 10000.000000,14415.192383
10, 1, 5000.000000,13993.491211
10, 1, 3333.333252,13722.571289
10, 1, 2500.000000,13427.908203
10, 1, 2000.000000,13082.841797
10, 1, 1666.666626,12953.480469
10, 1, 1428.571411,12874.692383
10, 1, 1250.000000,12793.182617
10, 1, 1111.111084,12673.661133
10, 1, 1000.000000,12361.801758
10, 1, 909.090881,12071.111328
10, 1, 833.333313,12025.475586
10, 1, 769.230774,11737.706055
10, 1, 714.285706,11651.776367
10, 1, 666.666687,11583.360352
10, 1, 625.000000,11569.920898
10, 1, 588.235291,11452.598633
10, 1, 555.555542,11409.509766
10, 1, 526.315796,11349.703125
10, 1, 500.000000,11327.018555
10, 1, 476.190491,11316.791992
10, 1, 454.545441,11304.293945
10, 1, 434.782623,11273.513672
10, 1, 416.666656,11271.216797
10, 1, 400.000000,11267.654297
10, 1, 384.615387,11250.514648
10, 1, 370.370361,11067.214844
10, 1, 357.142853,10787.974609
10, 1, 344.827576,9481.422852
10, 1, 333.333344,8999.579102
10, 1, 322.580658,8792.175781
10, 1, 312.500000,7104.371094
10, 1, 303.030304,6940.880371
10, 1, 294.117645,6862.288574
10, 1, 285.714294,6701.391113
10, 1, 277.777771,5422.586914
10, 1, 270.270264,3979.435059
10, 1, 263.157898,3872.574951
10, 1, 256.410248,3268.353027
10, 1, 250.000000,3014.841797
10, 1, 243.902435,2983.730957
10, 1, 238.095245,2836.947998
10, 1, 232.558136,2764.910400
10, 1, 227.272720,2623.804932
10, 1, 222.222229,2027.786377
10, 1, 217.391312,1370.562256
10, 1, 212.765961,1341.797119
10, 1, 208.333328,1100.289673
10, 1, 204.081635,714.751404
10, 1, 200.000000,657.526367
10, 1, 196.078430,372.747131
10, 1, 192.307693,305.638031
10, 1, 188.679245,284.032959
10, 1, 185.185181,232.695938
10, 1, 181.818176,101.877296
10, 1, 178.571426,83.357544
10, 1, 175.438599,64.833382
10, 1, 172.413788,46.308464
10, 2, 10000.000000,17789.525391
10, 2, 5000.000000,17227.085938
10, 2, 3333.333252,16731.607422
10, 2, 2500.000000,14922.139648
10, 2, 2000.000000,14497.183594
10, 2, 1666.666626,14444.535156
10, 2, 1428.571411,13954.458008
10, 2, 1250.000000,13314.873047
10, 2, 1111.111084,13314.146484
10, 2, 1000.000000,13310.930664
10, 2, 909.090881,13100.056641
10, 2, 833.333313,13037.059570
10, 2, 769.230774,13036.953125
10, 2, 714.285706,12822.148438
10, 2, 666.666687,12753.411133
10, 2, 625.000000,12637.133789
10, 2, 588.235291,12176.169922
10, 2, 555.555542,12174.785156
10, 2, 526.315796,11852.004883
10, 2, 500.000000,11180.180664
10, 2, 476.190491,11154.752930
10, 2, 454.545441,10814.796875
10, 2, 434.782623,10464.579102
10, 2, 416.666656,10283.022461
10, 2, 400.000000,10279.718750
10, 2, 384.615387,10164.535156
10, 2, 370.370361,9728.518555
10, 2, 357.142853,9727.419922
10, 2, 344.827576,8912.842773
10, 2, 333.333344,8269.178711
10, 2, 322.580658,8172.358398
10, 2, 312.500000,8063.988281
10, 2, 303.030304,6598.943848
10, 2, 294.117645,6580.501953
10, 2, 285.714294,5451.107422
10, 2, 277.777771,5414.485352
10, 2, 270.270264,4455.255371
10, 2, 263.157898,3819.081543
10, 2, 256.410248,3409.118164
10, 2, 250.000000,3202.361328
10, 2, 243.902435,3169.532715
10, 2, 238.095245,3150.369141
10, 2, 232.558136,2749.618896
10, 2, 227.272720,2255.963623
10, 2, 222.222229,2081.449463
10, 2, 217.391312,1651.829712
10, 2, 212.765961,1089.433350
10, 2, 208.333328,806.405396
10, 2, 204.081635,573.856506
10, 2, 200.000000,360.345520
10, 2, 196.078430,207.639893
10, 2, 192.307693,180.298676
10, 2, 188.679245,174.965088
10, 2, 185.185181,160.205414
10, 2, 181.818176,59.243916
10, 2, 178.571426,39.255493
11, 1, 10000.000000,11771.375977
11, 1, 5000.000000,11427.090820
11, 1, 3333.333252,11205.907227
11, 1, 2500.000000,10965.334961
11, 1, 2000.000000,10683.618164
11, 1, 1666.666626,10577.999023
11, 1, 1428.571411,10513.668945
11, 1, 1250.000000,10447.132812
11, 1, 1111.111084,10349.552734
11, 1, 1000.000000,10094.941406
11, 1, 909.090881,9857.613281
11, 1, 833.333313,9820.357422
11, 1, 769.230774,9585.416016
11, 1, 714.285706,9515.256836
11, 1, 666.666687,9459.399414
11, 1, 625.000000,9448.426758
11, 1, 588.235291,9352.642578
11, 1, 555.555542,9317.462891
11, 1, 526.315796,9268.633789
11, 1, 500.000000,9250.115234
11, 1, 476.190491,9241.765625
11, 1, 454.545441,9231.562500
11, 1, 434.782623,9206.431641
11, 1, 416.666656,9204.553711
11, 1, 400.000000,9201.651367
11, 1, 384.615387,9187.655273
11, 1, 370.370361,9037.984375
11, 1, 357.142853,8809.955078
11, 1, 344.827576,7743.023438
11, 1, 333.333344,7349.545898
11, 1, 322.580658,7180.174805
11, 1, 312.500000,5801.881836
11, 1, 303.030304,5668.371094
11, 1, 294.117645,5604.191406
11, 1, 285.714294,5472.798828
11, 1, 277.777771,4428.488770
11, 1, 270.270264,3249.951660
11, 1, 263.157898,3162.683838
11, 1, 256.410248,2669.247559
11, 1, 250.000000,2462.215332
11, 1, 243.902435,2436.808105
11, 1, 238.095245,2316.936279
11, 1, 232.558136,2258.106201
11, 1, 227.272720,2142.870605
11, 1, 222.222229,1656.122314
11, 1, 217.391312,1119.379639
11, 1, 212.765961,1095.887085
11, 1, 208.333328,898.648376
11, 1, 204.081635,583.776855
11, 1, 200.000000,537.040039
11, 1, 196.078430,304.454559
11, 1, 192.307693,249.641052
11, 1, 188.679245,231.994659
11, 1, 185.185181,190.063705
11, 1, 181.818176,83.213730
11, 1, 178.571426,68.086655
11, 1, 175.438599,52.956024
11, 1, 172.413788,37.824894
11, 2, 10000.000000,13115.419922
11, 2, 5000.000000,12073.828125
11, 2, 3333.333252,11586.876953
11, 2, 2500.000000,11454.459961
11, 2, 2000.000000,11234.967773
11, 2, 1666.666626,11154.382812
11, 2, 1428.571411,11004.679688
11, 2, 1250.000000,10734.519531
11, 2, 1111.111084,10585.858398
11, 2, 1000.000000,10467.163086
11, 2, 909.090881,10368.064453
11, 2, 833.333313,9805.278320
11, 2, 769.230774,9758.635742
11, 2, 714.285706,9592.423828
11, 2, 666.666687,9579.583984
11, 2, 625.000000,9563.778320
11, 2, 588.235291,9424.343750
11, 2, 555.555542,9375.832031
11, 2, 526.315796,9047.248047
11, 2, 500.000000,9045.513672
11, 2, 476.190491,8601.992188
11, 2, 454.545441,8535.926758
11, 2, 434.782623,8385.475586
11, 2, 416.666656,8241.748047
11, 2, 400.000000,8239.992188
11, 2, 384.615387,7943.518555
11, 2, 370.370361,7826.071289
11, 2, 357.142853,7669.175293
11, 2, 344.827576,7441.676270
11, 2, 333.333344,6909.958008
11, 2, 322.580658,6829.542480
11, 2, 312.500000,6549.215820
11, 2, 303.030304,6493.275391
11, 2, 294.117645,6211.618652
11, 2, 285.714294,4706.397461
