summary_id,sidx,return_period,loss
2,60,188.679245,5985.174805
2,60,185.185181,5535.400391
2,60,181.818176,5534.100586
2,60,178.571426,5449.734375
2,60,175.438599,5335.949219
2,60,172.413788,5315.773438
2,60,169.491531,5102.551758
2,60,166.666672,4975.041016
2,60,163.934433,4907.137695
2,60,161.290329,4784.293457
2,60,158.730164,4428.166016
2,60,156.250000,4054.056641
2,60,153.846161,4053.256836
2,60,151.515152,3825.143555
2,60,149.253738,3564.458984
2,60,147.058823,3527.223633
2,60,144.927536,3368.458008
2,60,142.857147,3113.069336
2,60,140.845078,3029.125000
2,60,138.888885,2921.164062
2,60,136.986298,2841.465332
2,60,135.135132,2672.214844
2,60,133.333328,2223.839844
2,60,131.578949,2006.342773
2,60,129.870132,1990.641602
2,60,128.205124,1888.565430
2,60,126.582275,1751.394531
2,60,125.000000,1714.237305
2,60,123.456787,1700.653320
2,60,121.951218,1641.394531
2,60,120.481926,1574.778320
2,60,119.047623,1553.208984
2,60,117.647057,1404.114746
2,60,116.279068,1387.050537
2,60,114.942528,1284.998047
2,60,113.636360,1174.657227
2,60,112.359550,1149.933594
2,60,111.111115,1124.775391
2,60,109.890106,1064.246094
2,60,108.695656,1058.249023
2,60,107.526878,772.297852
2,60,106.382980,625.907715
2,60,105.263161,355.666016
2,60,104.166664,313.997070
2,60,103.092781,130.278320
2,60,102.040817,65.367188
2,61,10000.000000,54198.765625
2,61,5000.000000,40900.179688
2,61,3333.333252,22454.597656
2,61,2500.000000,21925.035156
2,61,2000.000000,21447.542969
2,61,1666.666626,20056.962891
2,61,1428.571411,19604.027344
2,61,1250.000000,19216.392578
2,61,1111.111084,19067.285156
2,61,1000.000000,18007.779297
2,61,909.090881,17031.957031
2,61,833.333313,16853.861328
2,61,769.230774,16007.074219
2,61,714.285706,14153.642578
2,61,666.666687,13541.912109
